First Name,Email ID,Quantity,Events,Attendee Status,College Name,How did you come to know about this event?,"Specify in ""Others"" (how did you come to know about this event)",Designation,Year of Graduation,City,CGPA,Experience with python (Months),Family Income,Expected salary (Lac),Leadership- skills
Lester,lester@xyz.com,1,Hello ML and DL,Attending,don bosco college of engineering fatorda goa,Whatsapp,,Students,2023,Bid,6.6,5,0-2 Lakh,8,no
Andrea,andrea@xyz.com,1,Hello ML and DL,Attending,pillai college of engineering new panvel,Whatsapp,,Students,2023,Buldhana,7.8,7,0-2 Lakh,8,no
Evelyn,evelyn@xyz.com,1,Hello ML and DL,Attending,st xavier's college ,Youtube | Whatsapp | Email,,Students,2024,Dhule,8.7,4,0-2 Lakh,9,no
Craig,craig@xyz.com,1,Hello ML and DL,Attending,"vidyalankar institute of technology, mumbai",Email,,Students,2026,Jalgaon,7.2,4,0-2 Lakh,9,yes
Anthony,anthony@xyz.com,1,Hello ML and DL,Attending,"s.i.e.s. graduate school of technology, nerul, navi mumbai",Youtube,,Students,2024,Kalyan,7.1,4,0-2 Lakh,17,no
Grant,grant@xyz.com,1,Hello ML and DL,Attending,government polytechnic gandhinagar,Whatsapp,,Students,2023,Navi Mumbai,8.5,5,0-2 Lakh,11,no
Donna,donna@xyz.com,1,Hello ML and DL,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Whatsapp,,Students,2025,Mumbai,8.5,7,0-2 Lakh,15,no
Peggy,peggy@xyz.com,1,Hello ML and DL,Attending,"vishwakarma institute of technology, pune",LinkedIn,,Students,2024,Nagpur,9.1,4,0-2 Lakh,19,no
Christopher,christopher@xyz.com,1,Hello ML and DL,Attending,"kle society's college of bca, rls institute, belagavi",Email,,Students,2023,Nanded,9.7,3,0-2 Lakh,18,yes
Ron,ron@xyz.com,1,Hello ML and DL,Attending,g h raisoni institut of engineering and technology pune,Whatsapp,,Students,2024,Kolhapur,8.7,7,0-2 Lakh,12,yes
Freeman,freeman@xyz.com,1,Hello ML and DL,Attending,government polytechnic gandhinagar,Cloud Counselage Website,,Students,2026,Karli,6.5,5,0-2 Lakh,23,no 
Jack,jack@xyz.com,1,Hello ML and DL,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Whatsapp,,Students,2023,Matheran,8.8,4,0-2 Lakh,8,no 
Richard,richard@xyz.com,1,Hello ML and DL,Attending,"vishwakarma institute of technology, pune",Whatsapp,,Students,2025,Nashik,9.3,3,0-2 Lakh,9,yes
Bobby,bobby@xyz.com,1,Hello ML and DL,Attending,"kle society's college of bca, rls institute, belagavi",Whatsapp,,Students,2024,Pune,7.6,4,0-2 Lakh,7,yes
Edmund,edmund@xyz.com,1,Hello ML and DL,Attending,st.francis institute of technology,Whatsapp,,Students,2024,Satara,8.7,7,0-2 Lakh,19,no
Jennie,jennie@xyz.com,1,Hello ML and DL,Attending,new horizon institute of technology and management ,Whatsapp,,Students,2023,Sangli,9.1,3,0-2 Lakh,25,no
Edward,edward@xyz.com,1,Hello ML and DL,Attending,late g. n. sapkal college of engineering,Whatsapp,,Students,2023,Sangola,9.2,4,0-2 Lakh,22,yes
Peter,peter@xyz.com,1,Hello ML and DL,Attending,"mit academy of engineering ,alandi",Cloud Counselage Website,,Students,2025,Ulhasnagar,7.6,5,0-2 Lakh,9,no
Felipe,felipe@xyz.com,1,Hello ML and DL,Attending,wilson college ,Whatsapp,,Students,2024,Shillong,8.3,5,0-2 Lakh,15,no
Michael,michael@xyz.com,1,Hello ML and DL,Attending,"ld college of engineering, ahmedabad, gujarat ",Facebook,,Students,2025,Puri,9.2,4,0-2 Lakh,17,no
John,john@xyz.com,1,Hello ML and DL,Attending,dkte society's textile and engineering institute ichalkaranji,Whatsapp,,Students,2023,konark,9.9,7,0-2 Lakh,19,yes
Chelsey,chelsey@xyz.com,1,Hello ML and DL,Attending,"ld college of engineering, ahmedabad, gujarat ",Whatsapp,,Students,2023,Cuttack,9.3,7,0-2 Lakh,26,yes
Vincent,vincent@xyz.com,1,Hello ML and DL,Attending,g h raisoni institut of engineering and technology pune,Email,,Students,2026,Baleshwar,7.1,4,0-2 Lakh,11,no 
Joe,joe@xyz.com,1,Hello ML and DL,Attending,government polytechnic gandhinagar,Whatsapp,,Students,2024,Mahe,7.5,4,0-2 Lakh,12,no 
Byron,byron@xyz.com,1,Hello ML and DL,Attending,"vishwakarma institute of technology, pune",Whatsapp | Others,,Students,2025,Patiala,7.4,7,0-2 Lakh,10,yes
Meredith,meredith@xyz.com,1,Hello ML and DL,Attending,"kle society's college of bca, rls institute, belagavi",Others,,Students,2025,Sangrur,8.3,3,0-2 Lakh,10,no
Javier,javier@xyz.com,1,Hello ML and DL,Attending,"priyadarshini college of engineering, nagpur ",Whatsapp,,Students,2023,Ajmer,7.4,5,0-2 Lakh,15,no
Martin,martin@xyz.com,1,Hello ML and DL,Attending,st.francis institute of technology,Email | Others,,Students,2024,Amer,6.7,3,0-2 Lakh,12,no
Curtis,curtis@xyz.com,1,Hello ML and DL,Attending,new horizon institute of technology and management ,Whatsapp,,Students,2024,Barmer,7.3,7,0-2 Lakh,20,yes
Fred,fred@xyz.com,1,Hello ML and DL,Attending,"symbiosis institute of technology, pune",Cloud Counselage Website,,Students,2025,Jaipur,7.9,7,0-2 Lakh,9,no
Ella,ella@xyz.com,1,Hello ML and DL,Attending,"mit academy of engineering ,alandi",Whatsapp,,Students,2026,Jalor,7.2,3,0-2 Lakh,9,no
Marcus,marcus@xyz.com,1,Hello ML and DL,Attending,a. c. patil college of engineering,LinkedIn,,Students,2023,Jhalwar,7.1,7,0-2 Lakh,8,no
Jaqueline,jaqueline@xyz.com,1,Hello ML and DL,Attending,wilson college ,Others,,Students,2025,Jodhpur,8.7,4,0-2 Lakh,7,no
Lloyd,lloyd@xyz.com,1,Hello ML and DL,Attending,"ld college of engineering, ahmedabad, gujarat ",Cloud Counselage Website,,Students,2024,Kota,8.7,7,0-2 Lakh,21,yes
Lesley,lesley@xyz.com,1,Hello ML and DL,Attending,"priyadarshini college of engineering, nagpur ",LinkedIn,,Students,2023,Sikar,6.8,4,0-2 Lakh,16,no 
Lawrence,lawrence@xyz.com,1,Hello ML and DL,Attending,"vidyalankar institute of technology, mumbai",Email,,Students,2023,Gangtok,7.1,7,0-2 Lakh,21,no 
Laurence,laurence@xyz.com,1,Hello ML and DL,Attending,chhattisgarh swami vivekananda technical university teaching department bhilai,Whatsapp,,Students,2026,Hyderbad,8.5,5,0-2 Lakh,8,yes
Anna,anna@xyz.com,1,Hello ML and DL,Attending,silicon institute of technology,Cloud Counselage Website,,Students,2025,Nizambad,9.1,4,0-2 Lakh,7,yes
Anita,anita@xyz.com,1,Hello ML and DL,Attending,adhiyamaan college of engineering,Whatsapp,,Students,2025,Agartala,9.5,4,0-2 Lakh,20,no
Cherrie,cherrie@xyz.com,1,Hello ML and DL,Attending,don bosco college of engineering fatorda goa,Whatsapp,,Students,2024,Agra,6.7,5,0-2 Lakh,9,no
Belinda,belinda@xyz.com,1,Hello ML and DL,Attending,pillai college of engineering new panvel,Whatsapp,,Students,2024,Aligarh,6.7,7,0-2 Lakh,13,no
Rebecca,rebecca@xyz.com,1,Hello ML and DL,Attending,st xavier's college ,Whatsapp,,Students,2023,Gonda,8.2,4,0-2 Lakh,24,yes
Mario,mario@xyz.com,1,Hello ML and DL,Attending,"vidyalankar institute of technology, mumbai",Cloud Counselage Website,,Students,2023,Ghazipur,6.5,3,0-2 Lakh,17,no
Ezekiel,ezekiel@xyz.com,1,Hello ML and DL,Attending,government polytechnic gandhinagar,Whatsapp,,Students,2026,Ghaziabad,8.7,5,0-2 Lakh,11,no
Frank,frank@xyz.com,1,Hello ML and DL,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Cloud Counselage Website,,Students,2024,Gonda,9.1,5,0-2 Lakh,21,no
Theresa,theresa@xyz.com,1,Hello ML and DL,Attending,"vishwakarma institute of technology, pune",Whatsapp,,Students,2024,Gorakhpur,8.9,5,0-2 Lakh,8,no
Megan,megan@xyz.com,1,Hello ML and DL,Attending,"kle society's college of bca, rls institute, belagavi",Others,,Students,2025,Hamirpur,7.4,7,0-2 Lakh,9,no
Betty,betty@xyz.com,1,Hello ML and DL,Attending,"priyadarshini college of engineering, nagpur ",Others,,Students,2023,Deoria,7.3,5,0-2 Lakh,8,yes
Adam,adam@xyz.com,1,Hello ML and DL,Attending,st.francis institute of technology,Others,,Students,2023,Budaun,8.6,4,0-2 Lakh,7,yes
Refugio,refugio@xyz.com,1,Hello ML and DL,Attending,new horizon institute of technology and management ,Cloud Counselage Website | Others,,Students,2025,Jhansi,9.2,7,0-2 Lakh,25,no 
Rosa,rosa@xyz.com,1,Hello ML and DL,Attending,"symbiosis institute of technology, pune",Email,,Students,2026,Lucknow,7.9,5,0-2 Lakh,30,yes
Angel,angel@xyz.com,1,Hello ML and DL,Attending,a. c. patil college of engineering,LinkedIn,,Students,2023,Mainpuri,8.1,7,0-2 Lakh,8,no
Desmond,desmond@xyz.com,1,Hello ML and DL,Attending,wilson college ,Cloud Counselage Website,,Students,2025,Varanasi,9.5,3,0-2 Lakh,19,no
Lauren,lauren@xyz.com,1,Hello ML and DL,Attending,"ld college of engineering, ahmedabad, gujarat ",Youtube,,Students,2023,Almora,9.8,7,0-2 Lakh,21,no
Howard,howard@xyz.com,1,Hello ML and DL,Attending,"thakur institute of management studies, career development & research - [timscdr]",Cloud Counselage Website,,Students,2024,Haora,9.6,3,0-2 Lakh,18,no
Lucas,lucas@xyz.com,1,Hello ML and DL,Attending,lokmanya tilak college of engineering koparkhairane navi mumbai,Cloud Counselage Website,,Students,2026,Durgapur,6.2,5,0-2 Lakh,9,no
Mary,mary@xyz.com,1,Hello ML and DL,Attending,"priyadarshini college of engineering, nagpur ",Whatsapp,,Students,2023,Hugli,9.1,5,0-2 Lakh,8,no
Linda,linda@xyz.com,1,Hello ML and DL,Attending,silicon institute of technology,Cloud Counselage Website | Others,,Students,2023,Palashi,6.8,3,0-2 Lakh,8,yes
Elmer,elmer@xyz.com,1,Hello ML and DL,Attending,adhiyamaan college of engineering,Whatsapp,,Students,2024,Santipur,8.4,5,0-2 Lakh,6,yes
Samuel,samuel@xyz.com,1,Hello ML and DL,Attending,st xavier's college ,LinkedIn,,Students,2026,Siuri,6.7,3,0-2 Lakh,8,yes
Diane,diane@xyz.com,1,Hello ML and DL,Attending,"vidyalankar institute of technology, mumbai",Cloud Counselage Website,,Students,2024,Talmuk,7.6,4,0-2 Lakh,5,yes
Ignacio,ignacio@xyz.com,1,Hello ML and DL,Attending,"s.i.e.s. graduate school of technology, nerul, navi mumbai",LinkedIn,,Students,2025,Talmuk,8.3,3,0-2 Lakh,6,no
Janna,janna@xyz.com,1,Hello ML and DL,Attending,g h raisoni institut of engineering and technology pune,Whatsapp,,Students,2024,Siuri,6.3,5,0-2 Lakh,6,no
Harry,harry@xyz.com,1,Hello ML and DL,Attending,government polytechnic gandhinagar,Cloud Counselage Website,,Students,2023,Titagrah,8.9,4,0-2 Lakh,7,no
Erica,erica@xyz.com,1,Hello ML and DL,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Whatsapp | Cloud Counselage Website,,Students,2023,Orchha,9.5,5,0-2 Lakh,7,yes
Justin,justin@xyz.com,1,Hello ML and DL,Attending,"vishwakarma institute of technology, pune",Whatsapp,,Students,2025,Sagar,8.5,7,0-2 Lakh,8,no
Zachary,zachary@xyz.com,1,Hello ML and DL,Attending,g h raisoni institut of engineering and technology pune,Whatsapp,,Students,2024,Ujjain,8.8,4,0-2 Lakh,6,no
Thomas,thomas@xyz.com,1,Hello ML and DL,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Whatsapp,,Students,2023,Akola,7.5,7,0-2 Lakh,11,no
Barbara,barbara@xyz.com,1,Hello ML and DL,Attending,"vishwakarma institute of technology, pune",Others,,Students,2023,Aurangabad,8.3,4,0-2 Lakh,20,yes
Christie,christie@xyz.com,1,Hello ML and DL,Attending,"kle society's college of bca, rls institute, belagavi",Whatsapp,,Students,2025,Bhandara,6.4,5,0-2 Lakh,5,yes
Valerie,valerie@xyz.com,1,Hello ML and DL,Attending,"priyadarshini college of engineering, nagpur ",Others,,Students,2024,Bhsawal,7.5,7,0-2 Lakh,7,no 
Julie,julie@xyz.com,1,Hello ML and DL,Attending,new horizon institute of technology and management ,Whatsapp,,Students,2024,Buldhana,9.9,7,0-2 Lakh,24,yes
James,james@xyz.com,1,Hello ML and DL,Attending,late g. n. sapkal college of engineering,Email,,Students,2023,Dhule,7.6,5,0-2 Lakh,8,yes
Blaine,blaine@xyz.com,1,Hello ML and DL,Attending,"mit academy of engineering ,alandi",Others,,Students,2026,Kalyan,7.7,4,0-2 Lakh,13,no
Gary,gary@xyz.com,1,Hello ML and DL,Attending,a. c. patil college of engineering,Whatsapp,,Students,2024,Thane,7.4,3,0-2 Lakh,15,no
Teresa,teresa@xyz.com,1,Hello ML and DL,Attending,wilson college ,Youtube,,Students,2024,Navi Mumbai,9.2,4,0-2 Lakh,14,yes
Phillip,phillip@xyz.com,1,Hello ML and DL,Attending,dkte society's textile and engineering institute ichalkaranji,Cloud Counselage Website,,Students,2023,Nagpur,8.7,7,0-2 Lakh,5,no
Kevin,kevin@xyz.com,1,Hello ML and DL,Attending,g h raisoni institut of engineering and technology pune,Email,,Students,2024,Mahe,6.9,4,0-2 Lakh,20,no
Latonya,latonya@xyz.com,1,Hello ML and DL,Attending,don bosco college of engineering fatorda goa,Whatsapp,,Students,2023,Amer,6.5,5,0-2 Lakh,9,no 
Joseph,joseph@xyz.com,1,Hello ML and DL,Attending,st xavier's college ,Whatsapp,,Students,2024,Bikaner,6.9,5,0-2 Lakh,8,yes
Alma,alma@xyz.com,1,Hello ML and DL,Attending,"vidyalankar institute of technology, mumbai",Whatsapp | Others,,Students,2024,Jaipur,7.6,3,0-2 Lakh,6,no
Myrna,myrna@xyz.com,1,Hello ML and DL,Attending,"s.i.e.s. graduate school of technology, nerul, navi mumbai",Whatsapp,,Students,2023,Jalor,6.5,3,0-2 Lakh,8,no
Maria,maria@xyz.com,1,Hello ML and DL,Attending,g h raisoni institut of engineering and technology pune,Email,,Students,2025,Jhalwar,7.3,5,0-2 Lakh,21,no
Ola,ola@xyz.com,1,Hello ML and DL,Attending,government polytechnic gandhinagar,LinkedIn | Whatsapp,,Students,2026,Jodhpur,6.7,3,0-2 Lakh,5,yes
Joann,joann@xyz.com,1,Hello ML and DL,Attending,"vishwakarma institute of technology, pune",Cloud Counselage Website,,Students,2024,Pali,6.7,3,0-2 Lakh,23,no
Carol,carol@xyz.com,1,Hello ML and DL,Attending,"priyadarshini college of engineering, nagpur ",Email,,Students,2023,Ahemdabad,7.2,5,0-2 Lakh,7,no
Ahmad,ahmad@xyz.com,1,Hello ML and DL,Attending,st.francis institute of technology,Youtube | Whatsapp,,Students,2024,Amreli,8.5,5,0-2 Lakh,5,no
Georgiana,georgiana@xyz.com,1,Hello ML and DL,Attending,late g. n. sapkal college of engineering,Whatsapp,,Students,2025,Godhra,6.6,3,0-2 Lakh,19,yes
Mark,mark@xyz.com,1,Hello ML and DL,Attending,"symbiosis institute of technology, pune",Whatsapp | Others,,Students,2023,Jamnagar,9.5,4,0-2 Lakh,18,no 
Adrianne,adrianne@xyz.com,1,Hello ML and DL,Attending,"ld college of engineering, ahmedabad, gujarat ",Whatsapp,,Students,2024,Nadiad,9.1,3,0-2 Lakh,9,no
Eric,eric@xyz.com,1,Hello ML and DL,Attending,dkte society's textile and engineering institute ichalkaranji,Cloud Counselage Website,,Students,2024,Navsari,7.6,5,0-2 Lakh,9,no
Lydia,lydia@xyz.com,1,Hello ML and DL,Attending,"priyadarshini college of engineering, nagpur ",Whatsapp,,Students,2023,Surat,8.5,4,0-2 Lakh,11,no
Ronald,ronald@xyz.com,1,Hello ML and DL,Attending,don bosco college of engineering fatorda goa,Cloud Counselage Website,,Students,2023,Gurugram,8.5,3,0-2 Lakh,23,yes
Jo,jo@xyz.com,1,Hello ML and DL,Attending,pillai college of engineering new panvel,Email,,Students,2023,Hisar,9.1,5,0-2 Lakh,8,yes
Aaron,aaron@xyz.com,1,Hello ML and DL,Attending,g h raisoni institut of engineering and technology pune,Whatsapp | Cloud Counselage Website,,Students,2026,Agartala,7.6,5,0-2 Lakh,19,yes
Paul,paul@xyz.com,1,Hello ML and DL,Attending,"vishwakarma institute of technology, pune",Cloud Counselage Website,,Students,2023,Gonda,9.4,4,0-2 Lakh,6,no
Alexander,alexander@xyz.com,1,Hello ML and DL,Attending,"kle society's college of bca, rls institute, belagavi",Others,,Students,2025,Ghazipur,6.6,7,0-2 Lakh,9,yes
Ramona,ramona@xyz.com,1,Hello ML and DL,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Whatsapp,,Students,2024,Gorakhpur,7.7,7,0-2 Lakh,17,no
Stephen,stephen@xyz.com,1,Hello ML and DL,Attending,"vishwakarma institute of technology, pune",Whatsapp,,Students,2023,Hamirpur,8.1,5,0-2 Lakh,19,no
Tiffany,tiffany@xyz.com,1,Hello ML and DL,Attending,"priyadarshini college of engineering, nagpur ",Facebook,,Students,2024,Budaun,7.1,7,0-2 Lakh,11,yes
Donald,donald@xyz.com,1,Hello ML and DL,Attending,st.francis institute of technology,Whatsapp,,Students,2023,Jhansi,8.3,3,0-2 Lakh,12,yes
Emma,emma@xyz.com,1,Hello ML and DL,Attending,late g. n. sapkal college of engineering,LinkedIn,,Students,2025,Lucknow,8.0,4,0-2 Lakh,10,no 
Karen,karen@xyz.com,1,Hello ML and DL,Attending,"symbiosis institute of technology, pune",Others,,Students,2024,Mathura,6.5,7,0-2 Lakh,10,yes
Clarence,clarence@xyz.com,1,Hello ML and DL,Attending,"mit academy of engineering ,alandi",Instagram,,Students,2023,Mainpuri,9.4,5,0-2 Lakh,15,yes
Margaret,margaret@xyz.com,1,Hello ML and DL,Attending,a. c. patil college of engineering,Whatsapp,,Students,2024,Varanasi,6.8,5,0-2 Lakh,12,no
Lee,lee@xyz.com,1,Hello ML and DL,Attending,wilson college ,LinkedIn | Whatsapp,,Students,2023,Almora,6.7,7,0-2 Lakh,20,no
Francisco,francisco@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2024,Barmer,6.5,3,0-2 Lakh,13,no
Matthew,matthew@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,g h raisoni institut of engineering and technology pune,,,Students,2023,Bikaner,8.7,8,0-2 Lakh,19,no
Michael,michael@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"vishwakarma institute of technology, pune",,,Students,2023,Jhalwar,7.4,8,5-7 Lakh,6,no 
James,james@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,new horizon institute of technology and management ,,,Students,2024,Sikar,7.8,6,0-2 Lakh,17,no
Irene,irene@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,late g. n. sapkal college of engineering,,,Students,2023,Ahemdabad,7.9,5,0-2 Lakh,19,no
Jeffery,jeffery@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"symbiosis institute of technology, pune",,,Students,2023,Amreli,9.9,6,2-5 Lakh,16,no
Carolyn,carolyn@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"mit academy of engineering ,alandi",,,Students,2025,Dwarka,8.1,3,5-7 Lakh,11,yes
Pamela,pamela@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2026,Junagadh,9.6,5,0-2 Lakh,10,no
Shirley,shirley@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,dkte society's textile and engineering institute ichalkaranji,,,Students,2023,Kheda,9.6,6,0-2 Lakh,15,no
Thelma,thelma@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"mit academy of engineering ,alandi",,,Students,2024,Morbi,6.2,3,0-2 Lakh,15,no
Jackie,jackie@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,a. c. patil college of engineering,,,Students,2023,Nadiad,9.1,5,0-2 Lakh,12,yes
Michael,michael@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,wilson college ,,,Students,2024,Navsari,7.2,8,0-2 Lakh,20,yes
Nancy,nancy@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2025,Okha,9.5,3,0-2 Lakh,21,no 
Anthony,anthony@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,dkte society's textile and engineering institute ichalkaranji,,,Students,2023,Rajkot,6.8,6,0-2 Lakh,9,no 
Robert,robert@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"thakur institute of management studies, career development & research - [timscdr]",,,Students,2025,Surat,8.4,6,0-2 Lakh,9,yes
Pedro,pedro@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,lokmanya tilak college of engineering koparkhairane navi mumbai,,,Students,2026,Valsad,9.9,5,0-2 Lakh,8,yes
Maria,maria@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"priyadarshini college of engineering, nagpur ",,,Students,2023,Ambala,6.6,6,2-5 Lakh,7,no
Jessica,jessica@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"vidyalankar institute of technology, mumbai",,,Students,2024,Chandigarh,6.7,3,5-7 Lakh,21,no
Karen,karen@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,silicon institute of technology,,,Students,2024,Gurugram,8.3,8,0-2 Lakh,16,yes
Eric,eric@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,don bosco college of engineering fatorda goa,,,Students,2025,Jind,8.9,6,0-2 Lakh,8,no
Glenn,glenn@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,pillai college of engineering new panvel,,,Students,2026,Kaithal,9.5,3,0-2 Lakh,7,no
Lillie,lillie@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,st xavier's college ,,,Students,2024,Nizambad,8.5,5,2-5 Lakh,20,no
Evelyn,evelyn@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"vidyalankar institute of technology, mumbai",,,Students,2024,Agartala,8.5,5,5-7 Lakh,9,no
Sandra,sandra@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,a. c. patil college of engineering,,,Students,2023,Agra,8.8,3,7 Lakh+,13,yes
Chasity,chasity@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,wilson college ,,,Students,2023,Aligarh,7.9,8,0-2 Lakh,24,yes
Frank,frank@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2025,Gonda,7.5,3,0-2 Lakh,17,no 
Jean,jean@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,dkte society's textile and engineering institute ichalkaranji,,,Students,2025,Ghazipur,8.3,6,0-2 Lakh,11,no 
Sandra,sandra@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2024,Ghaziabad,6.4,8,0-2 Lakh,21,yes
Jeffery,jeffery@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,g h raisoni institut of engineering and technology pune,,,Students,2023,Gonda,7.5,8,0-2 Lakh,8,yes
Clarence,clarence@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,government polytechnic gandhinagar,,,Students,2026,Gorakhpur,7.7,6,0-2 Lakh,9,no
Jason,jason@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"vishwakarma institute of technology, pune",,,Students,2023,Deoria,7.6,5,0-2 Lakh,7,no
Mamie,mamie@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"kle society's college of bca, rls institute, belagavi",,,Students,2025,Budaun,7.9,3,0-2 Lakh,25,yes
